latitude,longitude,acq_date,ndvi,ndmi,land_cover,label
37.92607,42.31305,2020-09-17,0.2525,-0.0529,4,0
38.78429,33.80419,2020-07-18,0.1749,0.0136,4,1
39.12657,34.24238,2020-07-18,0.1015,-0.1279,7,0
37.36117,34.87369,2020-09-11,0.4514,0.0095,1,1
36.93107,35.35011,2020-09-11,0.6034,0.2063,6,0
36.85521,31.36432,2021-07-28,0.1698,0.0187,4,1
36.43086,31.02278,2021-07-28,0.0015,-0.0130,0,0
37.08255,39.11502,2020-11-24,0.4567,-0.0121,4,1
37.51491,38.74063,2020-11-24,0.1373,-0.1112,4,0
36.93838,31.46981,2021-07-30,0.7503,0.2860,1,1
36.57644,30.98037,2021-07-30,0.0095,0.0115,0,0
37.03326,40.52255,2021-06-20,0.1999,0.0046,4,1
36.61561,40.94766,2021-06-20,0.0667,-0.0861,7,0
37.3241,35.60391,2023-09-13,0.3063,-0.0566,4,1
37.74612,36.00008,2023-09-13,0.4613,-0.0002,6,0
37.73545,40.60382,2021-10-10,0.2519,0.0926,4,1
37.40924,40.22302,2021-10-10,0.1136,-0.0908,5,0
37.10567,42.98779,2020-09-07,0.2462,-0.1051,4,0
39.99687,43.96067,2023-11-07,0.4310,0.0240,4,1
40.40987,43.57585,2023-11-07,0.1171,-0.0634,7,0
37.05478,27.8826,2021-08-05,0.7071,0.2130,1,1
36.65529,28.30111,2021-08-05,0.1774,-0.3333,0,0
37.67907,33.01031,2022-08-20,0.0790,-0.1582,4,0
38.10279,27.49357,2020-09-04,0.1178,-0.1628,7,1
38.42482,27.90255,2020-09-04,0.2675,0.0552,4,0
36.94973,39.0536,2021-06-20,0.3090,0.1366,4,1
37.29727,39.39833,2021-06-20,0.1298,-0.1388,7,0
37.82885,27.92491,2021-03-03,0.5386,0.2827,4,1
37.45824,28.41513,2021-03-03,0.7406,0.2033,1,0
36.98711,39.58695,2020-06-23,0.1313,-0.0692,4,1
37.40907,39.22933,2020-06-23,0.3039,0.1008,4,0
37.28214,39.62412,2021-11-10,0.4472,-0.0268,4,1
37.64572,39.98419,2021-11-10,0.3397,-0.1541,1,0
37.35235,27.24437,2020-09-23,0.5186,-0.0285,1,1
37.11484,40.41457,2021-01-06,0.2000,-0.0808,4,1
36.76333,39.98931,2021-01-06,0.1258,-0.1700,4,0
37.96923,33.50038,2020-10-28,0.0941,-0.1098,7,0
39.55811,35.04163,2020-10-06,0.1839,-0.0305,4,1
39.96259,34.57828,2020-10-06,0.6190,0.0383,1,0
36.82049,38.8498,2021-11-16,0.5286,0.0653,4,1
36.49783,38.41674,2021-11-16,0.0833,-0.0754,7,0
36.80939,28.19315,2021-07-30,0.7517,0.2117,1,1
36.38003,28.65439,2021-07-30,0.1987,-0.1259,0,0
36.96250,39.31322,2020-11-13,0.1124,-0.1700,7,0
37.87384,40.34245,2020-11-24,0.1315,-0.1616,4,1
37.42426,40.67329,2020-11-24,0.2196,-0.0918,5,0
36.87859,35.12367,2020-08-24,0.3198,0.0128,4,1
36.44186,34.70752,2020-08-24,-0.0128,-0.0368,0,0
38.38525,32.91638,2022-11-05,0.1279,-0.1276,4,0
37.03088,39.64407,2023-07-02,0.2004,-0.0062,4,1
37.38387,39.16331,2023-07-02,0.1209,-0.0930,4,0
37.60865,45.23916,2020-08-11,0.1310,-0.1208,7,0
37.07443,44.37037,2021-07-02,0.4474,0.0476,5,1
36.67005,43.89355,2021-07-02,0.1870,0.0685,4,0
36.46029,31.67098,2021-08-01,0.0223,-0.0485,0,0
36.87104,31.64941,2021-07-29,0.4286,0.0745,1,1
36.39062,31.98635,2021-07-29,-0.0421,-0.0335,0,0
37.70567,31.78093,2020-09-01,0.1371,-0.0159,7,1
38.02810,32.16223,2020-09-01,0.8721,0.3167,1,0
36.41278,35.45278,2021-09-02,-0.1165,-0.0884,0,0
37.07858,38.98712,2021-06-15,0.3188,0.2055,4,1
36.62046,38.51991,2021-06-15,0.1061,-0.1268,7,0
36.75408,39.69334,2020-08-16,0.1616,0.0133,4,1
37.06457,39.33653,2020-08-16,0.1240,-0.1288,7,0
37.64123,40.29527,2020-10-13,0.1126,-0.0384,4,1
37.27535,39.82577,2020-10-13,0.0902,-0.0555,4,0
38.39133,40.70699,2020-07-10,0.4012,0.0137,5,1
37.65012,37.99612,2023-10-21,0.1381,-0.0336,7,1
38.14098,38.34432,2023-10-21,0.1419,-0.0535,7,0
37.89817,41.77186,2020-10-18,0.1296,-0.1234,7,1
37.51046,41.32464,2020-10-18,0.2541,-0.1349,4,0
37.31004,34.67746,2020-09-20,0.3647,-0.0765,1,0
37.70865,33.34787,2020-02-19,0.7928,0.2872,4,1
36.99711,28.88301,2021-08-06,0.6922,0.1303,1,1
36.77796,39.5427,2023-01-18,0.2805,-0.1345,4,1
38.37523,40.79465,2022-09-17,0.1140,-0.0599,4,1
37.91810,40.46937,2022-09-17,0.1095,-0.0987,4,0
38.27725,37.12151,2023-11-07,0.2402,-0.0966,4,1
37.77587,38.56067,2021-06-29,0.1191,-0.0090,4,1
38.22020,38.25162,2021-06-29,0.1856,-0.1200,7,0
36.9013,31.49892,2021-07-29,0.6196,0.1306,1,1
37.25486,31.94848,2021-07-29,0.2228,-0.1273,5,0
38.40372,35.65887,2023-10-05,0.1998,-0.0055,4,1
38.80006,36.15479,2023-10-05,0.1304,-0.0876,4,0
35.78931,33.19964,2021-07-29,-0.1149,0.0130,0,0
36.7598,35.42341,2023-09-03,0.2191,-0.2026,4,1
37.37362,27.67145,2021-08-10,0.6294,0.2110,4,0
36.88152,39.44199,2020-07-19,0.0556,-0.0910,7,0
37.52768,42.18917,2020-09-16,0.2312,-0.1053,5,1
37.93408,41.71634,2020-09-16,0.1282,-0.0562,7,0
37.02234,38.62366,2020-06-01,0.2234,0.1012,4,1
37.46364,38.26977,2020-06-01,0.2550,-0.0568,6,0
38.45741,32.90786,2020-11-18,0.2195,-0.0300,4,1
38.91261,32.59114,2020-11-18,0.1393,-0.0912,4,0
37.6769,38.42643,2023-08-14,0.1687,-0.0319,7,1
38.03199,38.87407,2023-08-14,0.1592,-0.0823,5,0
38.48797,38.04785,2021-07-19,0.1301,-0.1441,4,1
38.04033,37.59190,2021-07-19,0.0883,-0.0789,7,0
38.8526,27.00932,2023-07-10,0.6225,0.1806,1,1
38.53387,26.68957,2023-07-10,0.0415,0.0296,0,0
40.14848,28.07847,2022-11-12,0.3235,-0.1394,4,1
39.80435,27.62400,2022-11-12,0.3435,-0.0903,1,0
37.81113,31.69788,2020-08-24,0.1579,-0.0520,4,1
40.03001,40.10902,2022-09-27,0.2202,-0.1267,4,1
37.13326,40.53115,2023-01-23,0.1319,-0.1158,4,1
37.29782,43.70713,2020-07-30,0.0446,0.0786,4,1
36.98849,44.08910,2020-07-30,0.6163,0.1665,1,0
36.69470,39.46704,2020-10-29,0.1376,-0.1361,4,0
37.19398,39.46593,2023-11-07,0.1085,-0.1905,4,1
36.9295,31.30818,2021-07-30,0.8077,0.2410,1,1
37.4039,43.75328,2021-09-03,0.1676,-0.0631,7,1
36.98912,44.08481,2021-09-03,0.2535,-0.0828,5,0
37.53825,39.36972,2023-08-23,0.1186,-0.0918,4,1
37.83904,39.83443,2023-08-23,0.1547,-0.0992,4,0
35.79433,34.11669,2021-07-29,-0.1704,-0.2014,0,0
36.75767,35.20467,2020-08-30,0.4344,-0.0431,4,1
37.12414,34.71828,2020-08-30,0.1813,-0.2154,5,0
38.09723,40.66872,2020-10-24,0.0941,-0.0696,7,1
37.40604,42.53399,2021-05-31,0.1858,-0.0559,7,1
37.04976,42.12354,2021-05-31,0.0690,-0.0983,7,0
37.28427,39.38789,2021-06-21,0.1013,-0.1373,7,1
37.71906,39.71127,2021-06-21,0.1549,-0.0499,4,0
38.05016,41.01418,2023-10-01,0.1199,0.0016,7,1
38.50268,40.62415,2023-10-01,0.6255,0.1257,1,0
37.00637,38.97472,2020-11-19,0.5919,0.1234,1,1
37.45457,38.67443,2020-11-19,0.2301,-0.0277,4,0
39.43431,30.90754,2022-11-03,0.2862,-0.2243,4,1
39.75905,30.52316,2022-11-03,0.5289,-0.0230,6,0
36.94478,31.47089,2021-07-30,0.2324,0.0389,1,1
37.41437,31.07580,2021-07-30,0.6489,0.2102,1,0
37.21054,39.63907,2020-10-07,0.1756,0.0103,4,1
36.89869,40.03149,2020-10-07,0.2325,-0.0070,4,0
37.38501,42.73687,2020-07-20,0.4405,0.0206,1,1
37.17405,40.02072,2021-12-03,0.3978,0.1576,4,1
36.76770,39.62787,2021-12-03,0.1193,-0.0016,7,0
36.41211,39.28498,2020-07-25,0.1054,-0.1112,7,0
36.89836,31.37961,2021-07-28,0.3664,-0.0295,5,1
36.48551,30.95652,2021-07-28,0.0330,-0.0408,0,0
37.31778,38.55824,2021-11-11,0.1470,-0.1039,5,0
36.91383,39.15048,2021-06-15,0.2340,0.0585,4,1
36.60862,39.49266,2021-06-15,0.1078,-0.0757,7,0
36.88538,31.687,2021-07-31,0.6126,0.2165,1,1
37.28666,31.37468,2021-07-31,0.1563,-0.1843,7,0
36.81444,28.19552,2021-07-30,0.8742,0.1852,1,1
37.17451,27.70345,2021-07-30,0.2773,-0.0752,5,0
37.15123,40.37391,2023-01-23,0.2492,-0.1253,4,1
36.92263,31.43203,2021-07-30,0.6628,0.2145,1,1
37.34135,31.77576,2021-07-30,0.3697,0.0171,1,0
37.92910,35.46017,2020-08-23,0.4228,0.0012,4,0
36.7864,38.97509,2020-06-23,0.2335,-0.0295,4,1
36.47133,39.33872,2020-06-23,0.1157,-0.0881,4,0
37.55472,39.50589,2020-08-05,0.1391,-0.0076,4,1
37.96269,39.88132,2020-08-05,0.7835,0.3671,4,0
37.63208,35.94252,2020-08-24,0.2757,-0.0571,1,1
38.04394,36.39367,2020-08-24,0.2555,-0.1210,5,0
36.96031,38.95084,2020-12-10,0.2266,-0.2260,4,1
36.50757,38.50662,2020-12-10,0.2067,-0.0220,4,0
37.32369,37.08476,2021-07-05,0.2209,-0.0484,4,1
38.27279,33.22031,2020-03-07,0.1630,-0.1369,4,1
37.81180,33.58408,2020-03-07,0.2811,-0.0897,2,0
37.65722,38.4697,2023-07-17,0.6990,0.2284,4,1
38.02662,38.08850,2023-07-17,0.1261,-0.0211,7,0
36.62023,39.99972,2020-01-26,0.1425,-0.1332,4,0
39.30276,40.75104,2020-09-06,0.2682,0.0242,5,1
39.79930,41.23750,2020-09-06,0.3038,-0.1438,7,0
37.41912,37.20282,2020-09-10,0.3522,0.0298,4,1
37.84264,36.82273,2020-09-10,0.3204,-0.0685,4,0
38.02118,39.03627,2023-08-13,0.6166,0.1469,5,1
37.55621,38.73326,2023-08-13,0.1003,-0.0369,4,0
37.25531,35.74084,2020-08-30,0.3213,-0.0321,4,1
36.90986,36.08869,2020-08-30,0.4717,0.0800,4,0
37.30971,36.06474,2022-09-05,0.2647,-0.0837,4,1
36.84892,36.48813,2022-09-05,0.8111,0.3052,1,0
39.67630,34.42489,2023-09-24,0.1540,-0.0291,4,0
37.9986,40.21305,2020-09-27,0.1560,-0.0090,4,1
38.39423,39.84663,2020-09-27,0.3167,0.0370,1,0
37.1573,40.16183,2020-07-30,0.0883,-0.1209,4,1
36.68376,40.47243,2020-07-30,0.1170,-0.1227,7,0
36.7113,27.56676,2022-07-13,0.6708,0.0795,1,1
36.30591,27.92595,2022-07-13,0.7228,0.2081,1,0
37.48949,32.74901,2020-10-27,0.1605,0.0238,4,1
37.17067,33.07345,2020-10-27,0.1242,-0.0920,4,0
37.52971,42.20497,2020-09-16,0.3146,-0.0225,5,1
37.92493,41.80751,2020-09-16,0.3927,0.0151,1,0
41.43216,26.72798,2023-10-20,0.1969,-0.1593,4,1
40.93578,26.23986,2023-10-20,0.2676,-0.0960,4,0
37.70967,40.23722,2022-06-29,0.1457,-0.0750,4,0
37.77279,33.37897,2020-02-20,0.1317,-0.0622,4,1
37.28301,33.01353,2020-02-20,0.2314,-0.1355,4,0
37.03961,27.68279,2021-08-03,0.5671,0.1496,1,1
36.64511,28.12132,2021-08-03,0.4978,-0.0676,1,0
37.44656,31.08234,2021-07-31,0.4135,-0.0720,5,0
37.26674,40.62156,2020-06-07,0.1320,-0.1545,7,1
37.75171,40.19707,2020-06-07,0.5529,0.1830,5,0
37.54335,41.20926,2020-10-18,0.1657,-0.0932,4,0
38.28114,26.46258,2022-07-13,0.4351,-0.1473,5,1
37.93661,26.94865,2022-07-13,0.0227,-0.0075,0,0
36.09265,32.60678,2020-10-27,0.6796,0.2529,1,1
36.59168,33.03969,2020-10-27,0.2474,-0.0427,1,0
36.77674,39.06061,2020-06-23,0.2200,0.0544,4,1
36.39701,39.52365,2020-06-23,0.0785,-0.0928,7,0
37.04759,38.416,2020-11-29,0.2341,-0.1221,4,1
36.69315,38.74916,2020-11-29,0.1036,-0.0739,7,0
41.00124,26.3726,2023-10-14,0.4618,0.1764,4,1
41.46417,26.79913,2023-10-14,0.2841,-0.1565,5,0
36.41945,36.44568,2023-08-29,0.1585,-0.0841,4,1
36.01506,36.78962,2023-08-29,0.1324,-0.1426,4,0
37.21082,37.90133,2020-10-07,0.1279,-0.2455,7,1
37.52949,38.21306,2020-10-07,0.3631,0.0403,7,0
38.84517,31.77763,2023-10-23,0.1315,-0.0529,4,1
39.20373,32.10917,2023-10-23,0.1392,-0.1155,4,0
40.73302,33.84367,2023-10-16,0.2180,-0.0124,5,1
40.39731,34.34021,2023-10-16,0.1826,-0.0609,5,0
36.97084,40.2957,2023-12-30,0.2487,0.0539,6,1
37.38374,40.71916,2023-12-30,0.2700,-0.1222,5,0
37.04597,27.6939,2021-08-02,0.5640,0.0864,1,1
37.11959,40.06617,2021-12-03,0.3356,-0.0080,4,1
36.62557,40.52674,2021-12-03,0.0947,-0.0920,4,0
36.55928,35.52735,2020-09-03,-0.1092,0.0095,0,0
37.10958,36.6872,2021-06-19,0.1539,-0.0913,4,1
37.83058,34.43107,2020-09-09,0.1190,-0.1067,7,0
37.6264,42.61153,2021-09-09,0.4664,-0.0550,1,1
37.13451,42.93448,2021-09-09,0.1796,-0.0630,4,0
37.84853,31.7097,2020-08-19,0.1299,-0.0221,7,1
37.38559,31.40192,2020-08-19,0.6908,0.0602,5,0
37.25978,35.40852,2021-08-28,-0.7059,-0.7664,0,0
36.91418,31.36687,2021-07-28,0.5709,0.0897,1,1
36.52327,31.73654,2021-07-28,-0.0413,-0.0551,0,0
36.74701,31.89717,2021-08-01,0.6139,0.1187,1,1
37.75747,40.95633,2020-09-17,0.5165,0.2129,4,1
38.10913,40.59264,2020-09-17,0.1525,-0.1380,7,0
37.10981,40.00119,2022-06-27,0.1796,0.0437,4,1
36.67013,39.60211,2022-06-27,0.0642,-0.0929,7,0
37.08850,39.33739,2023-08-03,0.1285,-0.1438,7,0
37.92889,31.85746,2023-10-10,0.1245,-0.0792,7,1
38.31340,31.39367,2023-10-10,0.7861,0.2886,1,0
37.33622,39.22557,2020-09-26,0.1038,0.0006,4,1
37.75182,39.63488,2020-09-26,0.1487,-0.0274,4,0
35.92369,33.21718,2021-07-31,-0.0583,-0.0149,0,0
40.98978,33.26009,2023-08-23,0.2138,-0.1199,6,1
41.36258,33.68468,2023-08-23,0.6817,0.1429,1,0
37.13369,40.44873,2023-12-30,0.1906,-0.2901,4,1
36.64950,40.05394,2023-12-30,0.1106,-0.0365,7,0
36.30006,36.46367,2020-08-30,0.1757,0.0557,4,1
36.75108,36.89094,2020-08-30,0.1732,-0.1713,4,0
37.84364,38.87405,2020-10-08,0.1089,0.0166,7,1
37.42431,39.30741,2020-10-08,0.1367,-0.0755,4,0
39.08037,31.88445,2023-08-17,0.1515,-0.0259,4,1
38.68335,31.47070,2023-08-17,0.1698,-0.1496,4,0
36.42708,31.20892,2021-07-31,-0.0813,-0.1093,0,0
38.07389,29.80681,2023-09-20,0.1489,-0.1450,4,1
37.77056,30.28989,2023-09-20,0.1489,-0.0939,5,0
36.24966,30.01229,2021-09-05,0.3832,0.0575,4,1
36.63139,29.55470,2021-09-05,0.5884,0.1295,1,0
37.15656,35.50811,2020-08-23,0.1583,-0.1889,4,0
37.47047,38.70906,2022-07-04,0.3711,0.0840,4,1
36.78542,39.48083,2020-06-11,0.4085,0.2341,4,1
36.29370,39.01552,2020-06-11,0.1962,-0.0124,4,0
37.69192,34.21751,2023-11-21,0.2686,-0.0785,4,1
38.07841,33.82565,2023-11-21,0.0989,-0.0897,7,0
37.31348,39.62692,2021-01-11,0.2829,-0.0134,4,1
37.14363,39.73621,2021-06-20,0.3377,0.0340,4,1
37.49351,39.36513,2021-06-20,0.0797,-0.1096,4,0
37.59608,38.08504,2023-07-28,0.1403,-0.0031,7,1
37.27324,37.70744,2023-07-28,0.1378,-0.1035,4,0
38.04574,40.21405,2021-09-19,0.0981,-0.2562,5,1
38.49042,39.78464,2021-09-19,0.1597,-0.0746,4,0
37.58755,38.08627,2023-07-28,0.6563,0.1883,4,1
37.14509,37.65483,2023-07-28,0.1667,-0.1022,5,0
38.91363,31.8655,2021-12-12,0.2022,-0.0424,4,1
38.46510,32.21093,2021-12-12,0.2479,-0.0390,4,0
36.60713,31.71934,2021-07-31,0.0693,-0.0176,7,0
36.89279,31.39047,2021-07-28,0.1224,-0.0977,5,1
36.48812,30.92848,2021-07-28,-0.0050,-0.0025,0,0
37.34236,36.0192,2023-09-13,0.3640,-0.2415,4,1
37.76419,35.54618,2023-09-13,0.6324,0.1520,1,0
36.24649,33.23284,2021-07-16,0.5561,0.1211,1,1
36.62304,33.57716,2021-07-16,0.1172,-0.0651,7,0
40.1649,26.55546,2023-07-17,0.6640,0.1761,1,1
39.85483,26.11385,2023-07-17,-0.0769,-0.0071,0,0
38.91999,34.75654,2021-08-02,0.1209,-0.0167,4,1
38.49118,35.14365,2021-08-02,0.0837,-0.0489,4,0
37.70693,39.45749,2020-06-28,0.1549,-0.0557,4,0
36.09976,32.60638,2020-10-27,0.2845,0.1095,1,1
37.15511,39.16796,2021-11-11,0.3119,-0.0724,4,1
37.49950,39.50964,2021-11-11,0.1066,-0.0675,4,0
40.47258,32.01617,2020-09-04,0.8514,0.3717,1,1
40.94055,31.57067,2020-09-04,0.8819,0.2234,1,0
37.07981,36.67521,2021-06-19,0.1604,-0.0022,7,1
36.33812,31.66009,2021-08-02,0.0351,-0.0804,0,0
36.86662,39.91515,2021-07-27,0.2991,0.0286,4,1
37.32062,40.35553,2021-07-27,0.1100,-0.1431,7,0
37.51955,42.20711,2020-09-16,0.2087,-0.0327,5,1
37.87466,42.65410,2020-09-16,0.2639,0.0298,5,0
39.904,30.5386,2023-08-17,0.2259,-0.1236,5,1
40.25197,30.18605,2023-08-17,0.8380,0.2995,1,0
37.00207,40.13858,2021-11-17,0.2949,-0.1299,4,1
37.47999,40.55751,2021-11-17,0.1634,-0.1381,5,0
41.14036,32.01425,2023-09-16,0.7475,0.1779,1,0
36.9273,31.43576,2021-07-29,0.6500,0.0712,1,1
36.52918,31.89475,2021-07-29,0.0016,0.0062,0,0
38.9182,36.40039,2023-09-23,0.1345,-0.0320,4,1
38.43401,35.94272,2023-09-23,0.1551,-0.1146,4,0
36.87593,31.38806,2021-07-28,0.8366,0.1716,1,1
37.26770,31.00389,2021-07-28,0.7628,0.2739,1,0
36.57490,31.86490,2021-08-02,-0.0079,-0.0457,0,0
37.79312,30.46559,2021-08-11,0.3276,-0.0173,5,0
38.26072,27.23373,2023-07-10,0.3381,-0.0180,4,1
38.57374,26.85647,2023-07-10,-0.1278,0.2478,0,0
36.92704,31.43968,2021-07-29,0.8302,0.3762,1,1
36.48425,31.86902,2021-07-29,0.0007,0.0046,0,0
40.62924,27.62010,2022-11-13,-0.3279,-0.3251,6,0
36.82559,44.29879,2020-07-20,0.1914,-0.1044,5,0
37.00848,27.67162,2021-08-02,0.5139,0.0346,5,1
36.51102,27.36868,2021-08-02,0.0185,-0.0808,0,0
36.91362,31.32994,2021-07-29,0.7550,0.3012,1,1
37.38557,31.02473,2021-07-29,0.4032,-0.1758,5,0
37.10472,40.43915,2022-06-26,0.3327,0.1086,4,1
36.65672,40.76646,2022-06-26,0.0565,-0.0959,7,0
36.56264,35.34632,2020-05-26,0.0956,-0.1763,4,1
36.23044,34.93886,2020-05-26,-0.0794,0.0249,0,0
36.90937,31.32606,2021-07-29,0.4604,0.0799,1,1
36.46966,31.74421,2021-07-29,0.0300,-0.1602,0,0
37.15096,40.29207,2020-06-25,0.2132,-0.0256,4,1
36.75000,39.95424,2020-06-25,0.1492,-0.0223,7,0
37.27904,40.14210,2023-06-24,0.3095,0.0295,4,0
37.44752,35.73577,2023-08-23,0.6846,0.1831,4,0
36.18317,33.57512,2022-09-07,0.3176,0.0740,1,1
35.80101,33.08176,2022-09-07,-0.1388,0.1187,0,0
36.89082,38.59959,2020-06-28,0.2922,0.0228,4,1
36.39083,38.96557,2020-06-28,0.1254,-0.1781,7,0
39.08768,37.87026,2020-10-08,0.2055,-0.1825,5,1
38.70743,38.28134,2020-10-08,0.0811,-0.1770,4,0
37.69676,39.62033,2023-10-11,0.1201,-0.0493,4,1
37.36929,39.26137,2023-10-11,0.7420,0.3526,4,0
36.24445,36.02383,2020-09-06,0.8018,0.3347,1,1
36.54691,36.49492,2020-09-06,0.2482,-0.0118,4,0
37.35134,31.76044,2021-08-02,0.5421,0.1371,1,0
36.88601,40.07452,2021-11-17,0.2452,-0.0027,4,1
37.37265,40.50996,2021-11-17,0.0970,-0.1105,7,0
38.39088,40.70194,2020-07-10,0.5205,0.1259,4,1
37.26574,39.61647,2023-07-02,0.2186,-0.0134,4,1
37.56942,39.99554,2023-07-02,0.1633,-0.1688,5,0
36.55351,33.56585,2021-07-31,0.3294,-0.1746,4,0
37.91771,40.4767,2020-09-22,0.0964,-0.0664,7,1
37.58253,40.11841,2020-09-22,0.1136,-0.0951,7,0
37.15921,40.55755,2020-06-27,0.2142,-0.0514,4,1
36.72187,40.22210,2020-06-27,0.1383,-0.1261,7,0
36.43496,34.72121,2023-09-05,-0.1528,0.0396,0,0
38.68047,40.3726,2021-06-26,0.2291,-0.0938,5,1
38.26025,40.77878,2021-06-26,0.3329,-0.0794,6,0
36.6893,38.81981,2020-08-31,0.1235,-0.1061,4,1
36.34987,39.12164,2020-08-31,0.0759,-0.0658,7,0
36.82439,40.34003,2021-06-16,0.1712,-0.1438,4,0
38.12612,41.19368,2021-10-03,0.3682,0.0053,4,1
37.71996,41.49467,2021-10-03,0.2102,-0.0258,4,0
37.46032,36.24521,2021-07-21,0.3521,0.0140,6,1
37.92608,36.54665,2021-07-21,0.3946,-0.0527,5,0
37.18783,36.93547,2020-07-14,0.1720,-0.1010,4,1
37.50706,36.63196,2020-07-14,0.4788,0.1277,1,0
36.7284,28.21072,2021-07-30,0.9215,0.1697,1,1
37.12128,27.73914,2021-07-30,0.3066,-0.1014,6,0
37.07344,40.50254,2021-12-03,0.1162,-0.0840,4,1
38.55053,40.36398,2020-10-02,0.2146,-0.0737,4,0
35.85084,33.28412,2021-07-29,-0.1233,-0.0422,0,0
37.17303,40.37046,2021-06-20,0.1762,0.1032,4,1
36.72224,40.78852,2021-06-20,0.0980,-0.0902,7,0
37.73014,39.48361,2020-07-30,0.1272,0.0000,4,1
37.11406,40.0783,2021-12-30,0.2109,-0.0187,4,1
37.11906,40.38417,2022-07-01,0.1806,-0.0001,4,1
36.68299,40.85254,2022-07-01,0.0763,-0.1135,7,0
37.3506,36.0333,2022-09-04,0.3897,-0.0393,4,1
36.90557,35.69006,2022-09-04,0.1722,-0.1435,5,0
37.83444,31.64649,2023-09-23,0.1581,-0.0873,4,1
37.40561,32.07210,2023-09-23,0.1967,-0.1978,5,0
37.56881,40.31193,2020-06-26,0.1587,-0.0521,7,1
37.24567,40.80153,2020-06-26,0.1123,-0.1316,4,0
37.39117,41.97661,2023-11-13,0.1356,-0.0537,4,1
37.06636,42.29556,2023-11-13,0.0901,-0.1601,4,0
38.5188,32.22186,2022-12-09,0.1180,-0.0252,4,1
39.05643,31.88902,2020-07-24,0.1247,-0.1549,4,1
39.39222,32.31662,2020-07-24,0.1960,-0.1377,5,0
37.30208,39.68413,2020-06-23,0.2115,0.0865,4,1
36.99764,40.05157,2020-06-23,0.1674,-0.0232,4,0
37.25139,43.87902,2021-07-22,0.5058,0.0760,4,1
37.61135,44.31229,2021-07-22,0.3012,0.0021,4,0
37.00776,28.79763,2021-08-03,0.4087,0.0734,1,1
37.40844,29.22361,2021-08-03,0.1430,-0.0595,5,0
36.52459,29.35645,2020-07-22,0.5801,0.1699,1,1
37.20644,36.93565,2020-08-04,0.1758,-0.0915,4,1
36.77549,36.51972,2020-08-04,0.1920,-0.0945,4,0
37.02781,27.76013,2021-08-01,0.7102,0.2185,1,1
37.52579,28.12730,2021-08-01,0.2252,-0.0679,6,0
38.08917,40.19492,2023-09-30,0.5323,0.2169,4,1
38.52737,39.73196,2023-09-30,0.1359,0.0267,7,0
40.6958,26.08611,2023-08-21,0.1658,-0.1372,5,1
37.49479,42.69893,2021-08-24,0.2497,-0.0496,5,1
37.93820,43.04543,2021-08-24,0.2188,-0.1197,7,0
37.34821,36.10247,2023-09-03,0.1368,-0.1949,7,0
36.18612,33.54075,2022-09-08,0.4181,0.0860,1,1
35.80635,33.95820,2022-09-08,-0.0530,-0.1067,0,0
37.09442,39.67546,2020-06-28,0.1481,-0.0150,7,1
36.74711,40.12926,2020-06-28,0.1209,-0.0740,7,0
37.13544,40.05401,2021-12-03,0.5458,0.1568,4,1
36.80764,40.50410,2021-12-03,0.1084,-0.1070,4,0
36.98806,40.32448,2020-06-23,0.3239,0.0566,4,1
37.37164,40.01582,2020-06-23,0.2912,0.0660,5,0
37.74084,39.37392,2023-10-06,0.1323,-0.0841,4,1
38.21498,39.06168,2023-10-06,0.0998,-0.1142,5,0
37.30673,28.34079,2021-08-05,0.6171,0.1697,1,1
37.64599,27.96478,2021-08-05,0.1519,-0.2101,7,0
38.07376,40.12399,2020-10-19,0.1223,-0.0965,4,1
39.0432,32.0098,2023-08-21,0.1707,-0.2301,4,1
37.18058,39.72572,2020-06-27,0.2367,0.0729,4,1
37.50535,40.06693,2020-06-27,0.1430,-0.1586,4,0
38.37823,39.24524,2021-10-11,0.1462,-0.0812,7,1
38.73652,38.80781,2021-10-11,0.3543,-0.1431,0,0
39.05656,31.72194,2021-11-21,0.1851,-0.1419,4,1
37.73838,39.062,2021-06-21,0.1508,-0.0416,4,1
37.29531,39.42858,2021-06-21,0.1440,-0.1120,4,0
38.25196,39.92831,2021-06-26,0.2216,0.0175,4,0
41.80348,26.65504,2021-09-27,0.1432,-0.1388,4,1
36.96092,31.48986,2021-07-29,0.7401,0.2353,1,1
37.38405,31.96066,2021-07-29,0.2569,-0.0065,4,0
36.86048,39.52566,2021-06-04,0.1344,-0.0708,4,1
36.51530,39.94563,2021-06-04,0.0899,-0.0333,7,0
38.13387,40.33006,2020-10-08,0.0969,-0.0691,4,1
38.54132,40.02372,2020-10-08,0.4465,0.1271,5,0
37.84459,38.85338,2020-10-07,0.1089,0.0264,7,1
38.31386,38.37729,2020-10-07,0.1235,-0.0915,7,0
37.7892,31.60674,2023-09-18,0.2225,-0.1253,4,1
37.33716,31.93427,2023-09-18,0.1437,-0.0532,4,0
37.65186,39.56797,2023-07-28,0.1266,-0.0737,4,1
37.21735,39.94092,2023-07-28,0.0872,-0.0940,4,0
38.16257,33.2779,2021-12-07,0.1298,-0.1172,4,1
38.46994,33.60614,2021-12-07,0.0453,-0.0853,0,0
37.25041,40.18848,2020-08-21,0.1397,-0.0200,4,1
37.55216,40.63155,2020-08-21,0.1316,-0.1739,4,0
37.34497,39.45856,2023-02-18,0.1812,-0.1837,4,1
37.77101,39.03300,2023-02-18,0.6933,0.2673,1,0
